1.0520872633754305e-06,3.6964767663309087e-07,7.972557277906379e-08,5.594317150552938e-07,2.3994896468540326e-07,2.024949006552816e-07,6.56067717266405e-08,1.1442372614070615e-07,1.350823732747858e-07,7.526097659870828e-08,3.06947508798376e-08,6.828841134740842e-08,6.096985609892785e-08,2.3482895456300946e-08,1.4892619185583598e-08,3.1300212390055466e-08,2.974279297953383e-08,1.3167135598599719e-08,3.5228914786591315e-09,9.459453508132163e-09,9.295097157317367e-09,3.385001664747968e-09,3.9874843623661244e-09,5.677075757698965e-09,3.918101991302327e-09,1.2614704346761031e-09,2.885713306290973e-09,2.869797563940439e-09,1.245301009282509e-09,1.1524879327059544e-09,1.5843209757370294e-09,1.1452432748045967e-09,2.443012342487646e-10,5.202032210784102e-10,5.189520118543004e-10,2.4287986480854777e-10
3.6964767663309076e-07,1.2066960399243846e-06,3.696499750297695e-07,6.62171672343346e-07,6.621718150590645e-07,1.64076191942172e-07,1.6408843312405966e-07,1.4239508848155875e-07,2.1270978505189802e-07,1.4240248825081702e-07,4.1107371120247584e-08,9.966657268456725e-08,9.966946187277687e-08,4.11159898027099e-08,2.1516611859448047e-08,4.697361172067048e-08,4.6975472629468876e-08,2.152187104413438e-08,5.309667832583208e-09,1.4423282455872707e-08,1.4424181065518566e-08,5.312022020918702e-09,6.078944625492713e-09,8.732176363030005e-09,6.080010185505729e-09,1.9273231424461867e-09,4.4260844080259844e-09,4.426423547286037e-09,1.928185067469602e-09,1.766858858178621e-09,2.4368302569380608e-09,1.7672279236499818e-09,3.7455100353797186e-10,7.990763486168108e-10,7.992331320926202e-10,3.747704340823844e-10
7.972557277906376e-08,3.696499750297693e-07,1.052093431634743e-06,2.3994793440011496e-07,5.594388442713367e-07,6.560244739288393e-08,2.0251356784772362e-07,7.525839835046457e-08,1.3508512486090104e-07,1.1443217641947965e-07,2.347866014269951e-08,6.096974886387192e-08,6.829234527069185e-08,3.070225293853759e-08,1.316439527060124e-08,2.974263734109636e-08,3.130255992793704e-08,1.489684371854577e-08,3.383642158766724e-09,9.294892283702732e-09,9.460428063621708e-09,3.524603954858646e-09,3.917580306294221e-09,5.677312609501124e-09,3.988353268290322e-09,1.2447981977036278e-09,2.869700223180424e-09,2.88605811302422e-09,1.2620896767720999e-09,1.1450537420758573e-09,1.5843894943523907e-09,1.152778860248827e-09,2.4274823952117625e-10,5.188728183180974e-10,5.20327999349842e-10,2.444550613987566e-10
5.594317150552935e-07,6.621716723433462e-07,2.399479344001149e-07,1.9799256587664894e-06,9.445635734736941e-07,6.496149786291677e-07,2.7492269051262994e-07,5.002914448684335e-07,6.284977305606161e-07,3.4194761010323725e-07,1.3585518635738055e-07,3.0994451661237714e-07,2.7947013051922495e-07,1.0712992757573555e-07,6.711299740572803e-08,1.4207174062452267e-07,1.3570321006470016e-07,6.012457680681552e-08,1.598179961510855e-08,4.29795476462382e-08,4.231092332845719e-08,1.542189538048549e-08,1.811548583835501e-08,2.5817557773949953e-08,1.7833579751697262e-08,5.732328457302169e-09,1.3118966723849094e-08,1.3054325918733538e-08,5.666825102560731e-09,5.239107671867169e-09,7.204722457644115e-09,5.209752369549075e-09,1.1105756571797124e-09,2.365297232736606e-09,2.3602563236205067e-09,1.1048621696636926e-09
2.3994896468540315e-07,6.621718150590649e-07,5.594388442713366e-07,9.445635734736944e-07,1.9799373783398505e-06,2.7490470403684405e-07,6.496654323198385e-07,3.4193466760241373e-07,6.285063168301163e-07,5.003207252435493e-07,1.0711008047520828e-07,2.794675714117297e-07,3.099587438049046e-07,1.358859322126884e-07,6.011159453148118e-08,1.357012261934349e-07,1.4208069144273997e-07,6.71310298890027e-08,1.5415542585903556e-08,4.2309530964240326e-08,4.298346126924422e-08,1.598936105463888e-08,1.7831008291791318e-08,2.5818336637087078e-08,1.8119211998548146e-08,5.664473056794434e-09,1.3053733230121539e-08,1.3120378693527558e-08,5.7350724152797494e-09,5.208830168452799e-09,7.204949601068784e-09,5.240367501691486e-09,1.1042506530882362e-09,2.3598686013512657e-09,2.365836551008049e-09,1.111261620730965e-09
2.024949006552814e-07,1.6407619194217184e-07,6.56024473928839e-08,6.496149786291677e-07,2.74904704036844e-07,1.1673971874140207e-06,1.0256348421103826e-07,5.830000850937956e-07,3.9829931669343657e-07,1.734399561397429e-07,1.4287853899784037e-07,2.558683932079682e-07,1.8322066918851966e-07,6.345600205624753e-08,5.874864498672845e-08,1.1334746747902836e-07,9.720367275372148e-08,4.044983873187753e-08,1.2724985860473001e-08,3.3346798893409426e-08,3.1620575838759284e-08,1.126610849839517e-08,1.4068100572146024e-08,1.9666955413170908e-08,1.3335423917374854e-08,4.4311443690224705e-09,1.0056158944208092e-08,9.887676948471887e-09,4.257575109724322e-09,4.020164373216452e-09,5.489979654414546e-09,3.942483888819525e-09,8.521112756694168e-10,1.807410270960061e-09,1.7935695010591577e-09,8.361989740333163e-10
6.56067717266405e-08,1.6408843312405956e-07,2.025135678477235e-07,2.7492269051263e-07,6.496654323198384e-07,1.025634842110383e-07,1.1675351480687874e-06,1.7344703733987343e-07,3.9833418645272104e-07,5.830715231392317e-07,6.345022657079564e-08,1.8323564519291419e-07,2.5590317858069423e-07,1.4292557319931784e-07,4.0445448508544764e-08,9.721240851816058e-08,1.1336668366399119e-07,5.877126175173876e-08,1.1262809100125154e-08,3.162323098358235e-08,3.335378627038101e-08,1.273257699011866e-08,1.3335111252478713e-08,1.9669915070314365e-08,1.4072719940533365e-08,4.256332611732961e-09,9.888437049646453e-09,1.0058477287621363e-08,4.433818817095924e-09,3.942273357196105e-09,5.490831247354341e-09,4.021631285440649e-09,8.358399158461429e-10,1.7934976114784902e-09,1.8080474887073936e-09,8.527441029991702e-10
1.1442372614070617e-07,1.4239508848155882e-07,7.525839835046459e-08,5.002914448684336e-07,3.4193466760241373e-07,5.830000850937959e-07,1.734470373398734e-07,1.8917237053361954e-06,1.0648480695733915e-06,4.0605894072084726e-07,6.397234614995279e-07,1.0260735795232194e-06,5.745721097985182e-07,1.8112923295221737e-07,2.4385849766711056e-07,4.3935512725295574e-07,3.398362939100452e-07,1.328855239777547e-07,4.918843395989011e-08,1.2605794974674256e-07,1.1549284151240389e-07,4.026718468881136e-08,5.322292080615026e-08,7.312656393023085e-08,4.873895983977617e-08,1.6695708775450334e-08,3.760473508733668e-08,3.657302476716677e-08,1.5630276193289574e-08,1.5047548677000763e-08,2.0419206055528097e-08,1.4570765247590966e-08,3.189215949685754e-09,6.739610972931133e-09,6.654168185210234e-09,3.0907763987214683e-09
1.350823732747857e-07,2.1270978505189796e-07,1.35085124860901e-07,6.284977305606159e-07,6.285063168301164e-07,3.9829931669343635e-07,3.983341864527209e-07,1.064848069573391e-06,2.3384128969197928e-06,1.0648903317137406e-06,4.071195922003498e-07,1.2146698920968326e-06,1.2146945498231085e-06,4.0719424721137674e-07,2.451424828409547e-07,5.611982040986591e-07,5.612162938800586e-07,2.4519717105030053e-07,6.261487130306138e-08,1.7093877877502864e-07,1.7094878684419832e-07,6.264203909854922e-08,7.195383193693471e-08,1.0347930334049798e-07,7.196614020042473e-08,2.2815975127990026e-08,5.2424211429802554e-08,5.2428156309301236e-08,2.2826101333068354e-08,2.0924171393197086e-08,2.886234882511085e-08,2.0928507365055067e-08,4.435568954144695e-09,9.46389018505256e-09,9.465740711351203e-09,4.438160161703482e-09
7.526097659870825e-08,1.4240248825081705e-07,1.1443217641947969e-07,3.4194761010323714e-07,5.003207252435494e-07,1.7343995613974286e-07,5.830715231392318e-07,4.060589407208471e-07,1.064890331713741e-06,1.8918309557418478e-06,1.8110535174880718e-07,5.745900368902695e-07,1.0261369501594698e-06,6.398568242986959e-07,1.328656102085781e-07,3.3984950639715784e-07,4.394010943254088e-07,2.43932989873827e-07,4.025371291041701e-08,1.154970623515093e-07,1.2607771913436093e-07,4.921511932881873e-08,4.873566782741241e-08,7.313407232844875e-08,5.3237763410967215e-08,1.5625048408580495e-08,3.6574189221432754e-08,3.7611647063940125e-08,1.6705005787806747e-08,1.4569351307690559e-08,2.0421454768247257e-08,1.5052352890559133e-08,3.0893158094797042e-09,6.653609372579236e-09,6.7416858345711625e-09,3.1914404485464324e-09
