5.216420135745320167e-19,1.832799505028302339e-19,3.952917757617086080e-20,2.773750918698888340e-19,1.189707056223895711e-19,1.004005824172903530e-19,3.252895598073246578e-20,5.673307627833966882e-20,6.697607296942772050e-20,3.731564878979060244e-20,1.521893278477222118e-20,3.385849025808504249e-20,3.022984082640185298e-20,1.164321096974384962e-20,7.384002196079903862e-21,1.551915574637963619e-20,1.474696016376345195e-20,6.528480138934692925e-21,1.746704278814672863e-21,4.690150015958168866e-21,4.608659643436240517e-21,1.678337791131240452e-21,1.977059642561110823e-21,2.814784707597450808e-21,1.942659000118257075e-21,6.254573891261896101e-22,1.430783582932932627e-21,1.422892002134496484e-21,6.174404285520328152e-22,5.714220646950134400e-22,7.855318917661723634e-22,5.678302206438116899e-22,1.211284064149833715e-22,2.579250196052640376e-22,2.573049515190708569e-22,1.204237186818870466e-22
1.832799505028303302e-19,5.982991605857774280e-19,1.832799545375321820e-19,3.283158121557401202e-19,3.283156694662539091e-19,8.135168725621363202e-20,8.135750968512123706e-20,7.060181281334320714e-20,1.054650353440938864e-19,7.060541783376752220e-20,2.038169927357181845e-20,4.941631826507249226e-20,4.941772124868529736e-20,2.038597938124209399e-20,1.066829100925107212e-20,2.329029118882480410e-20,2.329120050233191713e-20,1.067088992228953553e-20,2.632616439681485244e-21,7.151297697931218282e-21,7.151742482683530756e-21,2.633784827127970235e-21,3.014040113427141650e-21,4.329552648656605674e-21,3.014568425908235097e-21,9.555980396793876814e-22,2.194524843705896833e-21,2.194692436933235874e-21,9.560254314079539936e-22,8.760371484397524572e-22,1.208219832582260333e-21,8.762203545515039619e-22,1.857083157674706571e-22,3.961947805016699208e-22,3.962729703643372562e-22,1.858171773198093440e-22
3.952917757617087885e-20,1.832799545375322061e-19,5.216447248657909823e-19,1.189702624768009107e-19,2.773786823469983729e-19,3.252681646440485739e-20,1.004090684778310890e-19,3.731438067503882682e-20,6.697744523368943648e-20,5.673726020904716792e-20,1.164110946689648257e-20,3.022980840534147759e-20,3.386044070556218057e-20,1.522267645833437598e-20,6.527125586953008406e-21,1.474689060807063989e-20,1.552031360694632037e-20,7.386092526670835530e-21,1.677662782455152363e-21,4.608558184983576523e-21,4.690632631896187977e-21,1.747554120578265079e-21,1.942400202572983162e-21,2.814902031530751588e-21,1.977490429482838550e-21,6.171910739516217678e-22,1.422844034245986057e-21,1.430954141879329460e-21,6.257644416631701938e-22,5.677360785772068134e-22,7.855658315018889289e-22,5.715664382380537774e-22,1.203584081540532856e-22,2.572653806549677971e-22,2.579871740331927760e-22,1.212047141507046791e-22
2.773750918698890747e-19,3.283158121557402165e-19,1.189702624768009107e-19,9.816796122472619652e-19,4.683292079086506653e-19,3.220897117584414168e-19,1.363113898724155734e-19,2.480522892823849176e-19,3.116199877847864416e-19,1.695434334417997538e-19,6.735913380690114843e-20,1.536755762532176046e-19,1.385659226822273961e-19,5.311683933801901433e-20,3.327573242475478666e-20,7.044153852741308710e-20,6.728390934739911761e-20,2.981076655930025619e-20,7.924029898210351156e-21,2.130997017291432698e-20,2.097845641789347701e-20,7.646427339570740692e-21,8.981959179194195102e-21,1.280076634558892759e-20,8.842186876933535521e-21,2.842182962004383213e-21,6.504601784491797295e-21,6.472550495620038741e-21,2.809705823623665330e-21,2.597635787061374252e-21,3.572220209684170589e-21,2.583081757174485426e-21,5.506413299926739655e-22,1.172752791067078353e-21,1.170254800429073255e-21,5.478087204807224324e-22
1.189707056223896915e-19,3.283156694662539572e-19,2.773786823469985173e-19,4.683292079086507616e-19,9.816861505082876608e-19,1.363022927420363930e-19,3.221151090556244040e-19,1.695368493526303228e-19,3.116239905999807109e-19,2.480671899872549743e-19,5.310695239343443267e-20,1.385646873810384903e-19,1.536826625539503227e-19,6.737453824773978485e-20,2.980433590498456487e-20,6.728294648126152002e-20,7.044595461901677149e-20,3.328466836024221976e-20,7.643271930816571871e-21,2.097776461808345195e-20,2.131190852054445688e-20,7.927783407158541652e-21,8.840910447329325966e-21,1.280115157048582395e-20,8.983806792640762467e-21,2.808539175553468554e-21,6.472257628918688440e-21,6.505299940144533910e-21,2.843543595929869425e-21,2.582623602363735005e-21,3.572332562343303241e-21,2.598260979774938621e-21,5.475052694007667575e-22,1.170061122095073842e-21,1.173021471379762490e-21,5.509816078851402504e-22
1.004005824172903650e-19,8.135168725621354776e-20,3.252681646440485739e-20,3.220897117584414168e-19,1.363022927420363689e-19,5.788164476856045683e-19,5.085277796073679549e-20,2.890596367536730543e-19,1.974834549583864562e-19,8.599446949955481182e-20,7.084126953829392006e-20,1.268635898228713567e-19,9.084378597484466495e-20,3.146254188429722282e-20,2.912851259111645788e-20,5.619948209062460384e-20,4.819515577395748819e-20,2.005568933869135904e-20,6.309242426624891747e-21,1.653387637791834349e-20,1.567798991358129262e-20,5.585915981438497977e-21,6.975190748231156586e-21,9.751187264770240064e-21,6.611919569383110517e-21,2.197032013565532224e-21,4.986005522792932241e-21,4.902468613251508872e-21,2.110974239549411019e-21,1.993261535771232295e-21,2.722019645776198517e-21,1.954747026007171201e-21,4.224900749078295041e-22,8.961424366085035902e-22,8.892810305089789759e-22,4.146007090289301329e-22
3.252895598073249587e-20,8.135750968512120095e-20,1.004090684778310770e-19,1.363113898724155734e-19,3.221151090556245003e-19,5.085277796073677744e-20,5.788858182475933218e-19,8.599798399634742671e-20,1.975008027156230132e-19,2.890961548645766758e-19,3.145968368929914007e-20,9.085121924897088248e-20,1.268809328225390482e-19,7.086499229990268051e-20,2.005351647062225214e-20,4.819949329972655943e-20,5.620901944994135068e-20,2.913973526632154272e-20,5.584275414664479428e-21,1.567930437988197887e-20,1.653733952902339204e-20,6.313009864725283153e-21,6.611763178943371662e-21,9.752654022415912971e-21,6.977481430441014803e-21,2.110357852842199674e-21,4.902846226048431349e-21,4.987153636635833080e-21,2.198358295394756322e-21,1.954641939567171105e-21,2.722441672548495955e-21,1.993989321320813087e-21,4.144224824433871598e-22,8.892442972101409783e-22,8.964593702097713199e-22,4.228039700747262156e-22
5.673307627833970493e-20,7.060181281334315899e-20,3.731438067503883284e-20,2.480522892823852065e-19,1.695368493526303228e-19,2.890596367536732469e-19,8.599798399634747485e-20,9.379474167663673685e-19,5.279695738512979461e-19,2.013308893010536490e-19,3.171844177781912966e-19,5.087438816036478468e-19,2.848823755985330519e-19,8.980689118064597008e-20,1.209090507665140222e-19,2.178393778801491211e-19,1.684964403759176780e-19,6.588684143556782397e-20,2.438839540309797142e-20,6.250159535891578158e-20,5.726324785574848491e-20,1.996512681017265745e-20,2.638880086538577856e-20,3.625733188654738549e-20,2.416558385291197065e-20,8.278004384080794930e-21,1.864504660972203716e-20,1.813350429401571899e-20,7.749747836217048613e-21,7.460819697447791261e-21,1.012417594474331667e-20,7.224425268190695859e-21,1.581264196163985121e-21,3.341607492086776835e-21,3.299247535135212256e-21,1.532457051544548334e-21
6.697607296942775661e-20,1.054650353440938262e-19,6.697744523368941241e-20,3.116199877847864416e-19,3.116239905999807591e-19,1.974834549583865765e-19,1.975008027156230614e-19,5.279695738512979461e-19,1.159423299304013404e-18,5.279910165227818561e-19,2.018570009213251004e-19,6.022545008518942145e-19,6.022643805335701916e-19,2.018936661817666703e-19,1.215458184799132325e-19,2.782516760959704484e-19,2.782602660646090744e-19,1.215727906694758192e-19,3.104546018027477786e-20,8.475429081403783994e-20,8.475923693044670306e-20,3.105893990396273671e-20,3.567591492847162318e-20,5.130673212359074003e-20,3.568201464814589338e-20,1.131253918671525755e-20,2.599279939569861916e-20,2.599474802295155517e-20,1.131755962938807184e-20,1.037455011528345138e-20,1.431043007043227395e-20,1.037670222290173155e-20,2.199227007749154285e-21,4.692351106311847679e-21,4.693273949542887698e-21,2.200512468753590564e-21
3.731564878979059643e-20,7.060541783376751016e-20,5.673726020904711977e-20,1.695434334417998020e-19,2.480671899872550224e-19,8.599446949955485997e-20,2.890961548645766758e-19,2.013308893010535768e-19,5.279910165227818561e-19,9.380017447737081506e-19,8.979514129821488772e-20,2.848913398562411780e-19,5.087761455392194682e-19,3.172534769401137976e-19,6.587699932400383244e-20,1.685030349525413097e-19,2.178623636571893572e-19,1.209461135853781199e-19,1.995843543006806085e-20,5.726534953757251718e-20,6.251141525474390413e-20,2.440165026197935997e-20,2.416395393193183612e-20,3.626106472204022060e-20,2.639617147995850480e-20,7.747157281536023683e-21,1.813409059200879113e-20,1.864847550033783901e-20,8.282618346143959593e-21,7.223724071703994103e-21,1.012529362886649428e-20,7.463206221070111433e-21,1.531732623692551894e-21,3.298967581502207965e-21,3.342641150034207566e-21,1.582368183602779030e-21
